CMDLINE /usr/bin/python3 launcher.py
MEM 144.195312 1555054586.0152
MEM 144.195312 1555054586.1329
MEM 158.886719 1555054586.2531
MEM 246.542969 1555054586.3832
MEM 308.160156 1555054586.5097
MEM 327.238281 1555054586.6242
MEM 327.238281 1555054586.7412
MEM 144.195312 1555054586.8563
MEM 198.847656 1555054586.9734
MEM 290.371094 1555054587.0904
MEM 327.238281 1555054587.2074
MEM 327.238281 1555054587.3231
MEM 144.195312 1555054587.4405
MEM 144.195312 1555054587.5682
MEM 144.195312 1555054587.6883
MEM 144.195312 1555054587.8038
MEM 144.195312 1555054587.9225
MEM 144.195312 1555054588.0459
MEM 144.195312 1555054588.1738
MEM 144.195312 1555054588.2973
MEM 144.195312 1555054588.4239
MEM 144.195312 1555054588.5523
MEM 144.195312 1555054588.6798
MEM 144.195312 1555054588.8037
MEM 144.195312 1555054588.9227
MEM 144.195312 1555054589.0492
MEM 144.195312 1555054589.1811
MEM 144.195312 1555054589.3266
MEM 144.195312 1555054589.4818
MEM 144.195312 1555054589.6152
MEM 144.195312 1555054589.7505
MEM 144.195312 1555054589.8847
MEM 144.195312 1555054590.0102
MEM 144.195312 1555054590.1376
MEM 144.195312 1555054590.2639
MEM 144.195312 1555054590.3959
MEM 144.195312 1555054590.5296
MEM 144.195312 1555054590.7139
MEM 144.195312 1555054590.9024
MEM 144.195312 1555054591.0830
MEM 144.195312 1555054591.2356
MEM 144.195312 1555054591.3726
MEM 144.195312 1555054591.5030
MEM 144.195312 1555054591.6290
MEM 144.195312 1555054591.7730
MEM 144.195312 1555054591.9216
MEM 144.195312 1555054592.0622
MEM 144.195312 1555054592.1869
MEM 144.195312 1555054592.3178
MEM 144.195312 1555054592.4574
MEM 144.195312 1555054592.5965
MEM 144.195312 1555054592.7441
MEM 144.195312 1555054592.8808
MEM 144.195312 1555054593.0227
MEM 144.195312 1555054593.1663
MEM 144.195312 1555054593.3031
MEM 144.195312 1555054593.4428
MEM 144.195312 1555054593.5898
MEM 144.195312 1555054593.7308
MEM 144.195312 1555054593.8857
MEM 144.195312 1555054594.0383
MEM 144.195312 1555054594.1678
MEM 144.195312 1555054594.3141
MEM 144.195312 1555054594.4470
MEM 144.195312 1555054594.5865
MEM 144.195312 1555054594.7281
MEM 144.195312 1555054594.8917
MEM 144.195312 1555054595.0328
MEM 144.195312 1555054595.1744
MEM 144.195312 1555054595.3146
MEM 144.195312 1555054595.4527
MEM 144.195312 1555054595.5901
MEM 144.195312 1555054595.7498
MEM 144.195312 1555054595.8837
MEM 144.195312 1555054596.0237
MEM 144.195312 1555054596.1663
MEM 144.195312 1555054596.3384
MEM 144.195312 1555054596.5267
MEM 144.195312 1555054596.6831
MEM 144.195312 1555054596.8205
MEM 144.195312 1555054596.9474
MEM 144.195312 1555054597.0766
MEM 144.195312 1555054597.1982
MEM 144.195312 1555054597.3277
MEM 144.195312 1555054597.4651
MEM 144.195312 1555054597.6126
MEM 144.195312 1555054597.7685
MEM 144.195312 1555054597.9162
MEM 144.195312 1555054598.0687
MEM 144.195312 1555054598.2128
MEM 144.195312 1555054598.3594
MEM 144.195312 1555054598.5140
MEM 144.195312 1555054598.6615
MEM 144.195312 1555054598.8500
MEM 144.195312 1555054599.0011
MEM 144.195312 1555054599.1444
MEM 144.195312 1555054599.2960
MEM 144.195312 1555054599.4309
MEM 144.195312 1555054599.5939
MEM 144.195312 1555054599.7394
MEM 144.195312 1555054599.8681
MEM 144.195312 1555054600.0028
MEM 144.195312 1555054600.1473
MEM 144.195312 1555054600.2882
MEM 144.195312 1555054600.4369
MEM 144.195312 1555054600.5737
MEM 144.195312 1555054600.7156
MEM 144.195312 1555054600.8557
MEM 144.195312 1555054600.9909
MEM 144.195312 1555054601.1201
MEM 144.195312 1555054601.2537
MEM 144.195312 1555054601.3888
MEM 144.195312 1555054601.5242
MEM 144.195312 1555054601.6727
MEM 144.195312 1555054601.8095
MEM 144.195312 1555054601.9354
MEM 144.195312 1555054602.0533
MEM 144.195312 1555054602.1704
MEM 144.195312 1555054602.3049
MEM 144.195312 1555054602.4407
MEM 144.195312 1555054602.5681
MEM 144.195312 1555054602.6954
MEM 144.195312 1555054602.8161
MEM 144.195312 1555054602.9322
MEM 144.195312 1555054603.0527
MEM 144.195312 1555054603.1694
MEM 144.195312 1555054603.2889
MEM 144.195312 1555054603.4112
MEM 144.195312 1555054603.5381
MEM 144.195312 1555054603.6622
MEM 144.195312 1555054603.7819
MEM 144.195312 1555054603.8984
MEM 144.195312 1555054604.0158
MEM 144.195312 1555054604.1503
MEM 144.195312 1555054604.2835
MEM 144.195312 1555054604.4111
MEM 144.195312 1555054604.5420
MEM 144.195312 1555054604.6654
MEM 144.195312 1555054604.7851
MEM 144.195312 1555054604.9068
MEM 144.195312 1555054605.0304
MEM 144.195312 1555054605.1486
MEM 144.195312 1555054605.2874
MEM 144.195312 1555054605.4390
MEM 144.195312 1555054605.5702
MEM 144.195312 1555054605.7012
MEM 144.195312 1555054605.8268
MEM 144.195312 1555054605.9427
MEM 144.195312 1555054606.0577
MEM 144.195312 1555054606.1768
MEM 144.195312 1555054606.2949
MEM 144.195312 1555054606.4089
MEM 144.195312 1555054606.5262
MEM 144.195312 1555054606.6444
MEM 144.195312 1555054606.7719
MEM 144.195312 1555054606.8999
MEM 144.195312 1555054607.0228
MEM 144.195312 1555054607.1429
MEM 144.195312 1555054607.2585
MEM 144.195312 1555054607.3763
MEM 144.195312 1555054607.4933
MEM 144.195312 1555054607.6107
MEM 144.195312 1555054607.7306
MEM 144.195312 1555054607.8561
MEM 144.195312 1555054607.9773
MEM 144.195312 1555054608.0962
MEM 144.195312 1555054608.2203
MEM 144.195312 1555054608.3358
MEM 144.195312 1555054608.4564
MEM 144.195312 1555054608.5806
MEM 144.195312 1555054608.7007
MEM 144.195312 1555054608.8189
MEM 144.195312 1555054608.9386
MEM 144.195312 1555054609.0714
MEM 144.195312 1555054609.2056
MEM 144.195312 1555054609.3459
MEM 144.195312 1555054609.4864
MEM 144.195312 1555054609.6402
MEM 144.195312 1555054609.7951
MEM 144.195312 1555054609.9601
MEM 144.195312 1555054610.1158
MEM 144.195312 1555054610.2512
MEM 144.195312 1555054610.3783
MEM 144.195312 1555054610.5103
MEM 144.195312 1555054610.6528
MEM 144.195312 1555054610.8001
MEM 144.195312 1555054610.9380
MEM 144.195312 1555054611.0982
MEM 144.195312 1555054611.2595
MEM 144.195312 1555054611.4105
MEM 144.195312 1555054611.5621
MEM 144.195312 1555054611.6979
MEM 144.195312 1555054611.8365
MEM 144.195312 1555054611.9889
MEM 144.195312 1555054612.1318
MEM 144.195312 1555054612.2724
MEM 144.195312 1555054612.4185
MEM 144.195312 1555054612.5676
MEM 144.195312 1555054612.7067
MEM 144.195312 1555054612.8299
MEM 144.195312 1555054612.9529
MEM 144.195312 1555054613.0850
MEM 144.195312 1555054613.2147
MEM 144.195312 1555054613.3380
MEM 144.195312 1555054613.4525
MEM 144.195312 1555054613.5690
MEM 144.195312 1555054613.6860
MEM 144.195312 1555054613.8024
MEM 144.195312 1555054613.9166
MEM 144.195312 1555054614.0331
MEM 144.195312 1555054614.1475
MEM 144.195312 1555054614.2632
MEM 144.195312 1555054614.3786
MEM 144.195312 1555054614.4946
MEM 144.195312 1555054614.6177
MEM 144.195312 1555054614.7439
MEM 144.195312 1555054614.8661
MEM 144.195312 1555054614.9855
MEM 144.195312 1555054615.1013
MEM 144.195312 1555054615.2228
MEM 144.195312 1555054615.3459
MEM 144.195312 1555054615.4713
MEM 144.195312 1555054615.5970
MEM 144.195312 1555054615.7222
MEM 144.195312 1555054615.8479
MEM 144.195312 1555054615.9723
MEM 144.195312 1555054616.0984
MEM 144.195312 1555054616.2218
MEM 144.195312 1555054616.3422
MEM 144.195312 1555054616.4628
MEM 144.195312 1555054616.5825
MEM 144.195312 1555054616.7009
MEM 144.195312 1555054616.8206
MEM 144.195312 1555054616.9422
MEM 144.195312 1555054617.0669
MEM 144.195312 1555054617.1917
MEM 144.195312 1555054617.3149
MEM 144.195312 1555054617.4374
MEM 144.195312 1555054617.5609
MEM 144.195312 1555054617.6839
MEM 144.195312 1555054617.8060
MEM 144.195312 1555054617.9291
MEM 144.195312 1555054618.0550
MEM 144.195312 1555054618.1783
MEM 144.195312 1555054618.3012
MEM 144.195312 1555054618.4276
MEM 144.195312 1555054618.5520
MEM 144.195312 1555054618.6742
MEM 144.195312 1555054618.7995
MEM 144.195312 1555054618.9230
MEM 144.195312 1555054619.0465
MEM 144.195312 1555054619.1660
MEM 144.195312 1555054619.2832
MEM 144.195312 1555054619.3985
MEM 144.195312 1555054619.5143
MEM 144.195312 1555054619.6316
MEM 144.195312 1555054619.7466
MEM 144.195312 1555054619.8612
MEM 144.195312 1555054619.9773
MEM 144.195312 1555054620.0935
MEM 144.195312 1555054620.2114
MEM 144.195312 1555054620.3277
MEM 144.195312 1555054620.4448
MEM 144.195312 1555054620.5623
MEM 144.195312 1555054620.6765
MEM 144.195312 1555054620.7907
MEM 144.195312 1555054620.9114
MEM 144.195312 1555054621.0350
MEM 144.195312 1555054621.1592
MEM 144.195312 1555054621.2781
MEM 144.195312 1555054621.3941
MEM 144.195312 1555054621.5092
MEM 144.195312 1555054621.6285
MEM 144.195312 1555054621.7490
MEM 144.195312 1555054621.8661
MEM 144.195312 1555054621.9813
MEM 144.195312 1555054622.0977
MEM 144.195312 1555054622.2135
MEM 144.195312 1555054622.3339
MEM 144.195312 1555054622.4573
MEM 144.195312 1555054622.5807
MEM 144.195312 1555054622.7051
MEM 144.195312 1555054622.8284
MEM 144.195312 1555054622.9512
MEM 144.195312 1555054623.0711
MEM 144.195312 1555054623.1871
MEM 144.195312 1555054623.3033
MEM 144.195312 1555054623.4207
MEM 144.195312 1555054623.5345
MEM 144.195312 1555054623.6514
MEM 144.195312 1555054623.7686
MEM 144.195312 1555054623.8922
MEM 144.195312 1555054624.0224
MEM 144.195312 1555054624.1533
MEM 144.195312 1555054624.2776
MEM 144.195312 1555054624.4019
MEM 144.195312 1555054624.5207
MEM 144.195312 1555054624.6399
MEM 144.195312 1555054624.7566
MEM 144.195312 1555054624.8728
MEM 144.195312 1555054624.9914
MEM 144.195312 1555054625.1083
MEM 144.195312 1555054625.2225
MEM 144.195312 1555054625.3385
MEM 144.195312 1555054625.4627
MEM 144.195312 1555054625.5813
MEM 144.195312 1555054625.6970
MEM 144.195312 1555054625.8144
MEM 144.195312 1555054625.9330
MEM 144.195312 1555054626.0479
MEM 144.195312 1555054626.1620
MEM 144.195312 1555054626.2816
MEM 144.195312 1555054626.3979
MEM 144.195312 1555054626.5139
MEM 144.195312 1555054626.6334
MEM 144.195312 1555054626.7515
MEM 144.195312 1555054626.8678
MEM 144.195312 1555054626.9854
MEM 144.195312 1555054627.1054
MEM 144.195312 1555054627.2292
MEM 144.195312 1555054627.3524
MEM 144.195312 1555054627.4770
MEM 144.195312 1555054627.6008
MEM 144.195312 1555054627.7228
MEM 144.195312 1555054627.8441
MEM 144.195312 1555054627.9701
MEM 144.195312 1555054628.0951
MEM 144.195312 1555054628.2189
MEM 144.195312 1555054628.3393
MEM 144.195312 1555054628.4569
MEM 144.195312 1555054628.5730
MEM 144.195312 1555054628.6904
MEM 144.195312 1555054628.8071
MEM 144.195312 1555054628.9216
MEM 144.195312 1555054629.0377
MEM 144.195312 1555054629.1528
MEM 144.195312 1555054629.2691
MEM 144.195312 1555054629.3842
MEM 144.195312 1555054629.5006
MEM 144.195312 1555054629.6153
MEM 144.195312 1555054629.7303
MEM 144.195312 1555054629.8450
MEM 144.195312 1555054629.9671
MEM 144.195312 1555054630.0914
MEM 144.195312 1555054630.2159
MEM 144.195312 1555054630.3387
MEM 144.195312 1555054630.4542
MEM 144.195312 1555054630.5703
MEM 144.195312 1555054630.6868
MEM 144.195312 1555054630.8028
MEM 144.195312 1555054630.9175
MEM 144.195312 1555054631.0338
MEM 144.195312 1555054631.1552
MEM 144.195312 1555054631.2734
MEM 144.195312 1555054631.3931
MEM 144.195312 1555054631.5111
MEM 144.195312 1555054631.6301
MEM 144.195312 1555054631.7498
MEM 144.195312 1555054631.8698
MEM 144.195312 1555054631.9865
MEM 144.195312 1555054632.1031
MEM 144.195312 1555054632.2215
MEM 144.195312 1555054632.3410
MEM 144.195312 1555054632.4602
MEM 144.195312 1555054632.5756
MEM 144.195312 1555054632.6934
MEM 144.195312 1555054632.8117
MEM 144.195312 1555054632.9304
MEM 144.195312 1555054633.0450
MEM 144.195312 1555054633.1704
MEM 144.195312 1555054633.2946
MEM 144.195312 1555054633.4187
MEM 144.195312 1555054633.5452
MEM 144.195312 1555054633.6628
MEM 144.195312 1555054633.7836
MEM 144.195312 1555054633.9036
MEM 144.195312 1555054634.0214
MEM 144.195312 1555054634.1384
MEM 144.195312 1555054634.2604
MEM 144.195312 1555054634.3830
MEM 144.195312 1555054634.4995
MEM 144.195312 1555054634.6219
MEM 144.195312 1555054634.7467
MEM 144.195312 1555054634.8717
MEM 144.195312 1555054634.9943
MEM 144.195312 1555054635.1173
MEM 144.195312 1555054635.2342
MEM 144.195312 1555054635.3499
MEM 144.195312 1555054635.4656
MEM 144.195312 1555054635.5824
MEM 144.195312 1555054635.6993
MEM 144.195312 1555054635.8185
MEM 144.195312 1555054635.9382
MEM 144.195312 1555054636.0593
MEM 144.195312 1555054636.1799
MEM 144.195312 1555054636.3016
MEM 144.195312 1555054636.4179
MEM 144.195312 1555054636.5365
MEM 144.195312 1555054636.6582
MEM 144.195312 1555054636.7817
MEM 144.195312 1555054636.9044
MEM 144.195312 1555054637.0236
MEM 144.195312 1555054637.1416
MEM 144.195312 1555054637.2612
MEM 144.195312 1555054637.3795
MEM 144.195312 1555054637.4955
MEM 144.195312 1555054637.6106
MEM 144.195312 1555054637.7257
MEM 144.195312 1555054637.8439
MEM 144.195312 1555054637.9590
MEM 144.195312 1555054638.0730
MEM 144.195312 1555054638.1881
MEM 144.195312 1555054638.3030
MEM 144.195312 1555054638.4185
MEM 144.195312 1555054638.5350
MEM 144.195312 1555054638.6594
MEM 144.195312 1555054638.7799
MEM 144.195312 1555054638.8968
MEM 144.195312 1555054639.0132
MEM 144.195312 1555054639.1302
MEM 144.195312 1555054639.2445
MEM 144.195312 1555054639.3609
MEM 144.195312 1555054639.4760
MEM 144.195312 1555054639.5897
MEM 144.195312 1555054639.7052
MEM 144.195312 1555054639.8200
MEM 144.195312 1555054639.9356
MEM 144.195312 1555054640.0505
MEM 144.195312 1555054640.1693
MEM 144.195312 1555054640.2854
MEM 144.195312 1555054640.4008
MEM 144.195312 1555054640.5160
MEM 144.195312 1555054640.6321
MEM 144.195312 1555054640.7471
MEM 144.195312 1555054640.8618
MEM 144.195312 1555054640.9758
MEM 144.195312 1555054641.0914
MEM 144.195312 1555054641.2076
MEM 144.195312 1555054641.3256
MEM 144.195312 1555054641.4410
MEM 144.195312 1555054641.5560
MEM 144.195312 1555054641.6724
MEM 144.195312 1555054641.7893
MEM 144.195312 1555054641.9087
MEM 144.195312 1555054642.0307
MEM 144.195312 1555054642.1523
MEM 144.195312 1555054642.2701
MEM 144.195312 1555054642.3903
MEM 144.195312 1555054642.5081
MEM 144.195312 1555054642.6242
MEM 144.195312 1555054642.7402
MEM 144.195312 1555054642.8547
MEM 144.195312 1555054642.9692
MEM 144.195312 1555054643.0865
MEM 144.195312 1555054643.2012
MEM 144.195312 1555054643.3164
MEM 144.195312 1555054643.4303
MEM 144.195312 1555054643.5445
MEM 144.195312 1555054643.6588
MEM 144.195312 1555054643.7726
MEM 144.195312 1555054643.8875
MEM 144.195312 1555054644.0057
MEM 144.195312 1555054644.1248
MEM 144.195312 1555054644.2445
MEM 144.195312 1555054644.3664
MEM 144.195312 1555054644.4878
MEM 144.195312 1555054644.6100
MEM 144.195312 1555054644.7418
MEM 144.195312 1555054644.8600
MEM 144.195312 1555054644.9787
MEM 144.195312 1555054645.1057
MEM 144.195312 1555054645.2446
MEM 144.195312 1555054645.3887
MEM 144.195312 1555054645.5288
MEM 144.195312 1555054645.6744
MEM 144.195312 1555054645.8096
MEM 144.195312 1555054645.9486
MEM 144.195312 1555054646.0799
MEM 144.195312 1555054646.2222
MEM 144.195312 1555054646.3444
MEM 144.195312 1555054646.4667
MEM 144.195312 1555054646.5885
MEM 144.195312 1555054646.7208
MEM 144.195312 1555054646.8512
MEM 144.195312 1555054646.9729
MEM 144.195312 1555054647.0962
MEM 144.195312 1555054647.2176
MEM 144.195312 1555054647.3327
MEM 144.195312 1555054647.4486
MEM 144.195312 1555054647.5630
MEM 144.195312 1555054647.6823
MEM 144.195312 1555054647.8040
MEM 144.195312 1555054647.9232
MEM 144.195312 1555054648.0433
MEM 144.195312 1555054648.1662
MEM 144.195312 1555054648.2895
MEM 144.195312 1555054648.4107
MEM 144.195312 1555054648.5307
MEM 144.195312 1555054648.6477
MEM 144.195312 1555054648.7636
MEM 144.195312 1555054648.8791
MEM 144.195312 1555054648.9934
MEM 144.195312 1555054649.1078
MEM 144.195312 1555054649.2254
MEM 144.195312 1555054649.3413
MEM 144.195312 1555054649.4565
MEM 144.195312 1555054649.5705
MEM 144.195312 1555054649.6921
MEM 144.195312 1555054649.8086
MEM 144.195312 1555054649.9260
MEM 144.195312 1555054650.0435
MEM 144.195312 1555054650.1584
MEM 144.195312 1555054650.2746
MEM 165.074219 1555054650.3914
MEM 175.902344 1555054650.5072
MEM 175.902344 1555054650.6234
MEM 175.902344 1555054650.7391
MEM 175.902344 1555054650.8624
MEM 175.902344 1555054650.9864
MEM 175.902344 1555054651.1107
MEM 175.902344 1555054651.2344
MEM 175.902344 1555054651.3501
MEM 175.902344 1555054651.4685
MEM 175.902344 1555054651.5865
MEM 175.902344 1555054651.7050
MEM 223.855469 1555054651.8268
MEM 239.839844 1555054651.9467
MEM 166.621094 1555054652.0636
MEM 166.621094 1555054652.1803
MEM 166.621094 1555054652.2951
MEM 166.621094 1555054652.4117
MEM 166.621094 1555054652.5287
MEM 166.621094 1555054652.6475
MEM 166.621094 1555054652.7704
MEM 221.535156 1555054652.8952
MEM 239.839844 1555054653.0153
MEM 144.195312 1555054653.1348
MEM 144.195312 1555054653.2556
MEM 159.402344 1555054653.3764
MEM 159.402344 1555054653.4966
MEM 221.019531 1555054653.6180
MEM 239.839844 1555054653.7387
MEM 144.195312 1555054653.8541
MEM 144.195312 1555054653.9699
MEM 144.195312 1555054654.0853
MEM 219.988281 1555054654.2069
MEM 239.839844 1555054654.3298
MEM 144.195312 1555054654.4493
MEM 162.496094 1555054654.5666
MEM 259.433594 1555054654.6827
MEM 320.019531 1555054654.7983
MEM 327.238281 1555054654.9136
MEM 144.195312 1555054655.0322
MEM 183.121094 1555054655.1508
MEM 278.511719 1555054655.2671
MEM 327.238281 1555054655.3861
MEM 327.238281 1555054655.5051
MEM 144.195312 1555054655.6239
MEM 144.195312 1555054655.7463
MEM 144.195312 1555054655.8754
MEM 144.195312 1555054655.9905
MEM 144.195312 1555054656.1046
MEM 144.195312 1555054656.2240
MEM 144.195312 1555054656.3412
MEM 144.195312 1555054656.4560
MEM 144.195312 1555054656.5720
MEM 144.195312 1555054656.6898
MEM 144.195312 1555054656.8079
MEM 144.195312 1555054656.9288
MEM 144.195312 1555054657.0445
MEM 144.195312 1555054657.1608
MEM 144.195312 1555054657.2803
MEM 144.195312 1555054657.3971
MEM 144.195312 1555054657.5134
MEM 144.195312 1555054657.6331
MEM 144.195312 1555054657.7499
MEM 144.195312 1555054657.8651
MEM 144.195312 1555054657.9820
MEM 144.195312 1555054658.0974
MEM 144.195312 1555054658.2145
MEM 144.195312 1555054658.3300
MEM 144.195312 1555054658.4476
MEM 144.195312 1555054658.5642
MEM 144.195312 1555054658.6808
MEM 144.195312 1555054658.7956
MEM 144.195312 1555054658.9145
MEM 144.195312 1555054659.0303
MEM 144.195312 1555054659.1460
MEM 144.195312 1555054659.2645
MEM 144.195312 1555054659.3828
MEM 144.195312 1555054659.4995
MEM 144.195312 1555054659.6153
MEM 144.195312 1555054659.7386
MEM 144.195312 1555054659.8625
MEM 144.195312 1555054659.9770
MEM 144.195312 1555054660.0921
MEM 144.195312 1555054660.2089
MEM 144.195312 1555054660.3235
MEM 144.195312 1555054660.4388
MEM 144.195312 1555054660.5574
MEM 144.195312 1555054660.6735
MEM 144.195312 1555054660.7910
MEM 144.195312 1555054660.9093
MEM 144.195312 1555054661.0244
MEM 144.195312 1555054661.1403
MEM 144.195312 1555054661.2564
MEM 144.195312 1555054661.3732
MEM 144.195312 1555054661.4904
MEM 144.195312 1555054661.6102
MEM 144.195312 1555054661.7317
MEM 144.195312 1555054661.8502
MEM 144.195312 1555054661.9658
MEM 144.195312 1555054662.0805
MEM 144.195312 1555054662.1953
MEM 144.195312 1555054662.3113
MEM 144.195312 1555054662.4292
MEM 144.195312 1555054662.5445
MEM 144.195312 1555054662.6613
MEM 144.195312 1555054662.7787
MEM 144.195312 1555054662.8969
MEM 144.195312 1555054663.0117
MEM 144.195312 1555054663.1282
MEM 144.195312 1555054663.2458
MEM 144.195312 1555054663.3623
MEM 144.195312 1555054663.4782
MEM 144.195312 1555054663.5954
MEM 144.195312 1555054663.7132
MEM 144.195312 1555054663.8312
MEM 144.195312 1555054663.9485
MEM 144.195312 1555054664.0653
MEM 144.195312 1555054664.1825
MEM 144.195312 1555054664.2986
MEM 144.195312 1555054664.4155
MEM 144.195312 1555054664.5300
MEM 144.195312 1555054664.6448
MEM 144.195312 1555054664.7610
MEM 144.195312 1555054664.8760
MEM 144.195312 1555054664.9984
MEM 144.195312 1555054665.1258
MEM 144.195312 1555054665.2467
MEM 144.195312 1555054665.3710
MEM 144.195312 1555054665.4972
MEM 144.195312 1555054665.6167
MEM 144.195312 1555054665.7344
MEM 144.195312 1555054665.8517
MEM 144.195312 1555054665.9689
MEM 144.195312 1555054666.0847
MEM 144.195312 1555054666.2007
MEM 144.195312 1555054666.3183
MEM 144.195312 1555054666.4358
MEM 144.195312 1555054666.5590
MEM 144.195312 1555054666.6789
MEM 144.195312 1555054666.7977
MEM 144.195312 1555054666.9139
MEM 144.195312 1555054667.0304
MEM 144.195312 1555054667.1470
MEM 144.195312 1555054667.2631
MEM 144.195312 1555054667.3794
MEM 144.195312 1555054667.4961
MEM 144.195312 1555054667.6146
MEM 144.195312 1555054667.7304
MEM 144.195312 1555054667.8515
MEM 144.195312 1555054667.9668
MEM 144.195312 1555054668.0842
MEM 144.195312 1555054668.2037
MEM 144.195312 1555054668.3192
MEM 144.195312 1555054668.4406
MEM 144.195312 1555054668.5660
MEM 144.195312 1555054668.6879
MEM 144.195312 1555054668.8076
MEM 144.195312 1555054668.9255
MEM 144.195312 1555054669.0436
MEM 144.195312 1555054669.1599
MEM 144.195312 1555054669.2741
MEM 144.195312 1555054669.3916
MEM 144.195312 1555054669.5167
MEM 144.195312 1555054669.6377
MEM 144.195312 1555054669.7620
MEM 144.195312 1555054669.8885
MEM 144.195312 1555054670.0069
MEM 144.195312 1555054670.1222
MEM 144.195312 1555054670.2390
MEM 144.195312 1555054670.3563
MEM 144.195312 1555054670.4718
MEM 144.195312 1555054670.5881
MEM 144.195312 1555054670.7043
MEM 144.195312 1555054670.8186
MEM 144.195312 1555054670.9326
MEM 144.195312 1555054671.0505
MEM 144.195312 1555054671.1680
MEM 144.195312 1555054671.2842
MEM 144.195312 1555054671.4013
MEM 144.195312 1555054671.5227
MEM 144.195312 1555054671.6476
MEM 144.195312 1555054671.7735
MEM 144.195312 1555054671.8952
MEM 144.195312 1555054672.0119
MEM 144.195312 1555054672.1276
MEM 144.195312 1555054672.2491
MEM 144.195312 1555054672.3674
MEM 144.195312 1555054672.4848
MEM 144.195312 1555054672.6040
MEM 144.195312 1555054672.7204
MEM 144.195312 1555054672.8362
MEM 144.195312 1555054672.9521
MEM 144.195312 1555054673.0670
MEM 144.195312 1555054673.1822
MEM 144.195312 1555054673.2964
MEM 144.195312 1555054673.4126
MEM 144.195312 1555054673.5294
MEM 144.195312 1555054673.6446
MEM 144.195312 1555054673.7600
MEM 144.195312 1555054673.8797
MEM 144.195312 1555054673.9974
MEM 144.195312 1555054674.1146
MEM 144.195312 1555054674.2322
MEM 144.195312 1555054674.3614
MEM 144.195312 1555054674.4827
MEM 144.195312 1555054674.6120
MEM 144.195312 1555054674.7707
MEM 144.195312 1555054674.8958
MEM 144.195312 1555054675.0443
MEM 144.195312 1555054675.1852
MEM 144.195312 1555054675.3216
MEM 144.195312 1555054675.4499
MEM 144.195312 1555054675.5713
MEM 144.195312 1555054675.6871
MEM 144.195312 1555054675.8022
MEM 144.195312 1555054675.9181
MEM 144.195312 1555054676.0340
MEM 144.195312 1555054676.1502
MEM 144.195312 1555054676.2684
MEM 144.195312 1555054676.3991
MEM 144.195312 1555054676.5155
MEM 144.195312 1555054676.6519
MEM 144.195312 1555054676.7833
MEM 144.195312 1555054676.9180
MEM 144.195312 1555054677.0375
MEM 144.195312 1555054677.1582
MEM 144.195312 1555054677.2784
MEM 144.195312 1555054677.4108
MEM 144.195312 1555054677.5325
MEM 144.195312 1555054677.6548
MEM 144.195312 1555054677.7756
MEM 144.195312 1555054677.8915
MEM 144.195312 1555054678.0110
MEM 144.195312 1555054678.1358
MEM 144.195312 1555054678.2566
MEM 144.195312 1555054678.3811
MEM 144.195312 1555054678.4980
MEM 144.195312 1555054678.6221
MEM 144.195312 1555054678.7368
MEM 144.195312 1555054678.8514
MEM 144.195312 1555054678.9663
MEM 144.195312 1555054679.0888
MEM 144.195312 1555054679.2096
MEM 144.195312 1555054679.3243
MEM 144.195312 1555054679.4429
MEM 144.195312 1555054679.5597
MEM 144.195312 1555054679.6777
MEM 144.195312 1555054679.7977
MEM 144.195312 1555054679.9223
MEM 144.195312 1555054680.0419
MEM 144.195312 1555054680.1592
MEM 144.195312 1555054680.2796
MEM 144.195312 1555054680.4057
MEM 144.195312 1555054680.5225
MEM 144.195312 1555054680.6392
MEM 144.195312 1555054680.7643
MEM 144.195312 1555054680.8809
MEM 144.195312 1555054680.9974
MEM 144.195312 1555054681.1167
MEM 144.195312 1555054681.2378
MEM 144.195312 1555054681.3545
MEM 144.195312 1555054681.4802
MEM 144.195312 1555054681.6206
MEM 144.195312 1555054681.7842
MEM 144.195312 1555054681.9460
MEM 144.195312 1555054682.0844
MEM 144.195312 1555054682.2189
MEM 144.195312 1555054682.3563
MEM 144.195312 1555054682.4877
MEM 144.195312 1555054682.6234
MEM 144.195312 1555054682.7565
MEM 144.195312 1555054682.8817
MEM 144.195312 1555054683.0010
MEM 144.195312 1555054683.1191
MEM 144.195312 1555054683.2373
MEM 144.195312 1555054683.3552
MEM 144.195312 1555054683.4704
MEM 144.195312 1555054683.5878
MEM 144.195312 1555054683.7045
MEM 144.195312 1555054683.8248
MEM 144.195312 1555054683.9515
MEM 144.195312 1555054684.0708
MEM 144.195312 1555054684.1988
MEM 144.195312 1555054684.3491
MEM 144.195312 1555054684.4922
MEM 144.195312 1555054684.6172
MEM 144.195312 1555054684.7367
MEM 144.195312 1555054684.8565
MEM 144.195312 1555054684.9752
MEM 144.195312 1555054685.0946
MEM 144.195312 1555054685.2225
MEM 144.195312 1555054685.3459
MEM 144.195312 1555054685.4670
MEM 144.195312 1555054685.5875
MEM 144.195312 1555054685.7064
MEM 144.195312 1555054685.8210
MEM 144.195312 1555054685.9375
MEM 144.195312 1555054686.0533
MEM 144.195312 1555054686.1678
MEM 144.195312 1555054686.2864
MEM 144.195312 1555054686.4030
MEM 144.195312 1555054686.5193
MEM 144.195312 1555054686.6364
MEM 144.195312 1555054686.7532
MEM 144.195312 1555054686.8744
MEM 144.195312 1555054686.9922
MEM 144.195312 1555054687.1087
MEM 144.195312 1555054687.2235
MEM 144.195312 1555054687.3394
